,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
956,17552.0,42,3,51,0,909.9599999999999,0,3,Mid-Value
957,17135.0,15,3,52,0,1139.7299999999998,0,3,Mid-Value
958,17396.0,38,3,27,0,7330.800000000001,0,3,Mid-Value
959,12967.0,2,3,33,0,1194.7500000000002,0,3,Mid-Value
960,15240.0,44,3,83,0,1685.57,0,3,Mid-Value
961,12427.0,11,3,35,0,708.3700000000001,0,3,Mid-Value
962,17884.0,3,3,117,0,717.4499999999994,0,3,Mid-Value
963,14083.0,3,3,181,0,1018.4299999999998,0,3,Mid-Value
964,12600.0,28,3,65,0,2581.0400000000004,0,3,Mid-Value
965,12779.0,20,3,159,0,3868.700000000003,0,3,Mid-Value
966,12712.0,22,3,142,0,4241.629999999999,0,3,Mid-Value
967,15373.0,7,3,137,0,2213.1100000000006,0,3,Mid-Value
968,17198.0,23,3,96,0,692.2200000000001,0,3,Mid-Value
969,14898.0,22,3,119,0,1228.3199999999995,0,3,Mid-Value
970,12395.0,15,3,159,0,2998.279999999999,0,3,Mid-Value
971,15465.0,19,3,104,0,6945.02,0,3,Mid-Value
972,13838.0,5,3,174,0,691.7299999999999,0,3,Mid-Value
973,15038.0,42,3,133,0,665.5899999999997,0,3,Mid-Value
974,16168.0,10,3,99,0,3770.600000000001,0,3,Mid-Value
975,16353.0,3,3,94,0,6675.709999999997,0,3,Mid-Value
976,13831.0,15,3,74,0,2202.99,0,3,Mid-Value
977,17796.0,39,3,82,0,697.9000000000002,0,3,Mid-Value
978,18156.0,12,3,140,0,734.94,0,3,Mid-Value
979,16983.0,12,3,149,0,1920.1999999999998,0,3,Mid-Value
980,16411.0,18,3,45,0,214.64999999999998,0,3,Mid-Value
981,17402.0,4,3,59,0,2633.85,0,3,Mid-Value
982,12647.0,21,3,128,0,3669.9200000000005,0,3,Mid-Value
983,15953.0,14,3,103,0,1634.53,0,3,Mid-Value
984,16143.0,2,3,118,0,2419.8399999999992,0,3,Mid-Value
985,12747.0,1,3,103,0,4196.010000000001,0,3,Mid-Value
986,14404.0,33,3,104,0,1434.7200000000003,0,3,Mid-Value
987,13579.0,14,3,23,0,467.03999999999996,0,3,Mid-Value
988,15987.0,11,3,140,0,1451.2800000000004,0,3,Mid-Value
989,13652.0,45,3,63,0,1095.08,0,3,Mid-Value
990,12586.0,16,3,12,0,179.94,0,3,Mid-Value
991,18219.0,2,3,115,0,2019.7700000000004,0,3,Mid-Value
992,14293.0,2,3,61,0,1046.5599999999993,0,3,Mid-Value
993,14748.0,28,3,92,0,1311.7899999999997,0,3,Mid-Value
994,16638.0,22,3,95,0,1676.4699999999998,0,3,Mid-Value
995,12808.0,36,3,28,0,483.65000000000015,0,3,Mid-Value
996,13094.0,20,3,30,0,1708.8600000000006,0,3,Mid-Value
997,12708.0,29,3,174,0,2616.320000000001,0,3,Mid-Value
998,15898.0,0,3,87,0,1384.6799999999998,0,3,Mid-Value
999,17227.0,18,3,47,0,939.32,0,3,Mid-Value
1000,15919.0,19,3,143,0,639.89,0,3,Mid-Value
1001,15860.0,40,3,142,0,977.2099999999992,0,3,Mid-Value
1002,14708.0,2,3,29,0,1096.6699999999998,0,3,Mid-Value
1003,16898.0,25,3,163,0,444.4599999999999,0,3,Mid-Value
1004,14825.0,3,3,121,0,2226.9099999999985,0,3,Mid-Value
1005,13155.0,32,3,85,0,971.76,0,3,Mid-Value
1006,15028.0,7,3,48,0,627.13,0,3,Mid-Value
1007,14487.0,26,3,145,0,1183.5800000000002,0,3,Mid-Value
1008,17682.0,9,3,119,0,2459.3300000000004,0,3,Mid-Value
1009,16817.0,2,3,95,0,1446.9500000000003,0,3,Mid-Value
1010,13030.0,10,3,99,0,799.4800000000001,0,3,Mid-Value
1011,13481.0,45,3,112,0,1776.809999999999,0,3,Mid-Value
1012,13495.0,7,3,52,0,1990.1199999999994,0,3,Mid-Value
1013,17519.0,16,3,83,0,1839.0700000000004,0,3,Mid-Value
1014,17812.0,12,3,141,0,732.1600000000001,0,3,Mid-Value
1015,14215.0,11,3,109,0,1777.9200000000008,0,3,Mid-Value
1016,15602.0,7,3,54,0,1083.6300000000003,0,3,Mid-Value
1017,12913.0,4,3,50,0,2483.6299999999997,0,3,Mid-Value
1018,17470.0,44,3,78,0,1125.0700000000002,0,3,Mid-Value
1019,14907.0,2,3,168,0,3478.8499999999976,0,3,Mid-Value
1020,17720.0,25,3,50,0,1195.94,0,3,Mid-Value
1021,15018.0,38,3,32,0,456.26,0,3,Mid-Value
1022,13756.0,1,3,143,0,5145.119999999995,0,3,Mid-Value
1023,17491.0,0,3,110,0,3541.9200000000005,0,3,Mid-Value
1024,14282.0,2,3,156,0,3729.3400000000042,0,3,Mid-Value
1025,13569.0,16,3,85,0,373.74999999999994,0,3,Mid-Value
1026,14673.0,2,3,74,0,1736.3999999999994,0,3,Mid-Value
1027,16221.0,36,3,97,0,864.86,0,3,Mid-Value
1028,15965.0,16,3,122,0,845.6399999999999,0,3,Mid-Value
1029,15024.0,9,3,155,0,1661.3300000000006,0,3,Mid-Value
1030,13769.0,1,3,143,0,2771.869999999999,0,3,Mid-Value
1031,13880.0,20,3,165,0,3219.7700000000004,0,3,Mid-Value
1032,13173.0,3,3,43,0,353.65000000000003,0,3,Mid-Value
1033,12347.0,1,3,182,0,4309.999999999997,0,3,Mid-Value
1034,14739.0,1,3,61,0,3899.1000000000004,0,3,Mid-Value
1035,16293.0,8,3,120,0,2236.7400000000002,0,3,Mid-Value
1036,16775.0,9,3,158,0,1695.660000000002,0,3,Mid-Value
1037,15081.0,21,3,35,0,487.34999999999985,0,3,Mid-Value
1038,16365.0,17,3,51,0,1540.4200000000005,0,3,Mid-Value
1039,16863.0,28,3,28,0,481.35,0,3,Mid-Value
1040,15628.0,4,3,157,0,2865.6400000000003,0,3,Mid-Value
1041,13329.0,31,3,19,0,740.3999999999999,0,3,Mid-Value
1042,14744.0,15,3,28,0,1088.53,0,3,Mid-Value
1043,13983.0,29,3,112,0,2590.46,0,3,Mid-Value
1044,14032.0,1,3,152,0,2929.840000000001,0,3,Mid-Value
1045,13126.0,4,3,142,0,2056.29,0,3,Mid-Value
1046,18043.0,24,3,121,0,559.5099999999996,0,3,Mid-Value
1047,17324.0,17,3,50,0,990.2300000000002,0,3,Mid-Value
1048,15916.0,15,3,160,0,1491.2400000000007,0,3,Mid-Value
1049,17213.0,39,3,164,0,2741.079999999998,0,3,Mid-Value
1050,18061.0,21,3,46,0,2119.4099999999994,0,3,Mid-Value
1051,13455.0,24,3,53,0,1007.3499999999997,0,3,Mid-Value
1052,14217.0,1,3,107,0,1925.36,0,3,Mid-Value
1053,14299.0,7,3,162,0,2855.3499999999995,0,3,Mid-Value
1054,18259.0,24,3,42,0,2338.600000000001,0,3,Mid-Value
1055,17676.0,3,3,79,0,1383.2700000000004,0,3,Mid-Value
1056,13523.0,32,3,177,0,3755.3800000000006,0,3,Mid-Value
1057,15680.0,8,3,78,0,1333.6800000000003,0,3,Mid-Value
1058,14618.0,8,3,17,0,538.59,0,3,Mid-Value
1059,13077.0,0,3,112,0,729.2700000000001,0,3,Mid-Value
1060,13115.0,8,3,132,0,2205.6300000000006,0,3,Mid-Value
1061,17999.0,36,3,93,0,382.05999999999995,0,3,Mid-Value
1062,13984.0,26,3,17,0,488.03000000000003,0,3,Mid-Value
1063,16596.0,15,3,12,0,250.15,0,3,Mid-Value
1064,17655.0,10,3,93,0,2571.7400000000025,0,3,Mid-Value
1065,14243.0,8,3,148,0,2535.8799999999987,0,3,Mid-Value
1066,12963.0,7,3,96,0,1841.0299999999995,0,3,Mid-Value
1067,15660.0,24,3,94,0,1552.0099999999998,0,3,Mid-Value
1068,12721.0,31,3,164,0,2628.980000000001,0,3,Mid-Value
1069,12494.0,9,3,84,0,1139.3500000000008,0,3,Mid-Value
1070,17411.0,11,3,43,0,748.9399999999999,0,3,Mid-Value
1071,12429.0,8,3,97,0,3750.400000000001,0,3,Mid-Value
1072,14987.0,15,3,4,0,326.4,0,3,Mid-Value
1073,17526.0,0,3,23,0,706.6999999999999,0,3,Mid-Value
1074,14440.0,7,3,55,0,2357.6800000000003,0,3,Mid-Value
1075,17430.0,32,3,14,0,265.76000000000005,0,3,Mid-Value
1076,14205.0,10,3,39,0,218.78000000000003,0,3,Mid-Value
1077,17702.0,29,3,80,0,1719.7200000000003,0,3,Mid-Value
1078,13982.0,38,3,115,0,1861.11,0,3,Mid-Value
1079,15288.0,42,3,88,0,2306.519999999999,0,3,Mid-Value
1080,16519.0,24,3,13,0,215.08,0,3,Mid-Value
1081,17816.0,36,3,17,0,36.55999999999999,0,3,Mid-Value
1082,13021.0,3,3,134,0,2584.3999999999996,0,3,Mid-Value
1083,17671.0,15,3,61,0,1284.0800000000002,0,3,Mid-Value
1084,16350.0,20,3,60,0,1100.4699999999996,0,3,Mid-Value
1085,18230.0,8,3,89,0,2716.5999999999995,0,3,Mid-Value
1086,14441.0,0,3,59,0,1545.1400000000006,0,3,Mid-Value
1087,15380.0,8,3,37,0,1682.36,0,3,Mid-Value
1088,17442.0,28,3,140,0,2210.2600000000007,0,3,Mid-Value
1089,12826.0,2,3,94,0,1468.1199999999997,0,3,Mid-Value
1090,15811.0,16,3,139,0,2171.3199999999997,0,3,Mid-Value
1091,13327.0,38,3,109,0,3617.5699999999983,0,3,Mid-Value
1092,17700.0,16,3,146,0,2508.89,0,3,Mid-Value
1093,15329.0,34,3,62,0,1005.5,0,3,Mid-Value
1094,16907.0,28,3,151,0,981.6500000000001,0,3,Mid-Value
1095,17696.0,37,3,126,0,2201.050000000001,0,3,Mid-Value
1096,17076.0,35,3,25,0,841.08,0,3,Mid-Value
1097,14543.0,3,3,107,0,2916.1700000000005,0,3,Mid-Value
1098,16062.0,9,3,64,0,1153.6199999999992,0,3,Mid-Value
1099,16019.0,1,3,165,0,3450.2399999999993,0,3,Mid-Value
1100,18065.0,5,3,138,0,2380.080000000001,0,3,Mid-Value
1101,12989.0,2,3,68,0,6854.509999999997,0,3,Mid-Value
1102,12785.0,2,3,15,0,305.71,0,3,Mid-Value
1103,15179.0,17,3,95,0,2186.2000000000003,0,3,Mid-Value
1104,18016.0,31,3,123,0,1483.56,0,3,Mid-Value
1105,14448.0,8,3,20,0,375.35,0,3,Mid-Value
1106,14577.0,12,3,123,0,859.7100000000011,0,3,Mid-Value
1107,17236.0,12,3,105,0,916.1300000000002,0,3,Mid-Value
1108,16367.0,36,3,130,0,804.4899999999994,0,3,Mid-Value
1109,17917.0,44,3,94,0,341.2799999999999,0,3,Mid-Value
1110,17188.0,10,3,89,0,2275.58,0,3,Mid-Value
1111,17937.0,8,3,43,0,4301.22,0,3,Mid-Value
1112,14608.0,3,3,20,0,1785.1499999999999,0,3,Mid-Value
1113,17618.0,5,3,78,0,971.5800000000002,0,3,Mid-Value
1114,13225.0,2,3,34,0,6083.040000000002,0,3,Mid-Value
1115,14290.0,10,3,103,0,2307.4499999999994,0,3,Mid-Value
1116,15854.0,3,3,140,0,2974.6499999999974,0,3,Mid-Value
1117,16701.0,8,3,154,0,5150.270000000002,0,3,Mid-Value
1118,14544.0,23,3,114,0,2024.4500000000005,0,3,Mid-Value
1119,16726.0,25,3,185,0,1382.0200000000013,0,3,Mid-Value
1120,17293.0,7,3,135,0,1875.1100000000006,0,3,Mid-Value
1121,17371.0,16,3,87,0,423.8899999999998,0,3,Mid-Value
1122,13211.0,9,3,56,0,1197.4199999999998,0,3,Mid-Value
1123,13324.0,31,3,77,0,7072.799999999994,0,3,Mid-Value
1124,16442.0,1,3,174,0,616.79,0,3,Mid-Value
1125,18075.0,22,3,153,0,2538.7200000000007,0,3,Mid-Value
1126,15468.0,34,3,29,0,438.46,0,3,Mid-Value
1127,16570.0,8,3,133,0,3622.9500000000007,0,3,Mid-Value
1128,17041.0,26,3,71,0,1065.7700000000002,0,3,Mid-Value
1129,14871.0,2,3,98,0,522.3799999999997,0,3,Mid-Value
1130,18044.0,3,3,128,0,2085.649999999999,0,3,Mid-Value
1131,16191.0,2,3,151,0,4913.32,0,3,Mid-Value
1132,17158.0,31,3,67,0,1266.9699999999993,0,3,Mid-Value
1133,16899.0,7,3,125,0,1281.5599999999997,0,3,Mid-Value
1134,16531.0,21,3,77,0,1244.5900000000001,0,3,Mid-Value
1135,17739.0,11,3,48,0,2786.05,0,3,Mid-Value
1136,13238.0,10,3,32,0,680.8300000000002,0,3,Mid-Value
1137,15392.0,4,3,85,0,1515.7299999999996,0,3,Mid-Value
1138,13846.0,24,3,58,0,847.6100000000004,0,3,Mid-Value
1139,14401.0,3,3,183,0,4039.9799999999987,0,3,Mid-Value
1140,17629.0,5,3,124,0,1784.1200000000008,0,3,Mid-Value
1141,14150.0,35,3,26,0,658.6400000000001,0,3,Mid-Value
1142,13496.0,10,3,36,0,617.93,0,3,Mid-Value
1143,16954.0,0,3,54,0,2085.0800000000004,0,3,Mid-Value
1144,12865.0,25,3,96,0,1548.0699999999993,0,3,Mid-Value
1145,15950.0,1,3,103,0,1705.2599999999989,0,3,Mid-Value
1146,16003.0,29,3,103,0,2735.3700000000003,0,3,Mid-Value
1147,13426.0,0,3,159,0,3550.6999999999975,0,3,Mid-Value
1148,15101.0,8,3,9,0,310.03,0,3,Mid-Value
1149,15822.0,2,3,33,0,885.4699999999999,0,3,Mid-Value
1150,16134.0,21,3,38,0,603.6900000000002,0,3,Mid-Value
1151,14913.0,35,3,87,0,1227.4300000000005,0,3,Mid-Value
1152,12928.0,34,3,84,0,2062.6999999999994,0,3,Mid-Value
1153,12577.0,34,3,148,0,595.4000000000003,0,3,Mid-Value
1154,17044.0,8,3,10,0,897.43,0,3,Mid-Value
1155,17633.0,30,3,72,0,1242.3399999999997,0,3,Mid-Value
1156,16607.0,17,3,174,0,3038.670000000001,0,3,Mid-Value
1157,13890.0,0,3,114,0,1860.8599999999992,0,3,Mid-Value
1158,17001.0,0,3,169,0,3989.5700000000006,0,3,Mid-Value
1159,16996.0,29,3,41,0,1427.46,0,3,Mid-Value
1160,15482.0,15,3,127,0,6568.719999999998,0,3,Mid-Value
1161,16985.0,16,3,121,0,5461.620000000001,0,3,Mid-Value
1162,15563.0,8,3,117,0,1319.6899999999998,0,3,Mid-Value
1163,14878.0,12,3,124,0,1485.5400000000006,0,3,Mid-Value
1164,12877.0,3,3,154,0,1535.7700000000007,0,3,Mid-Value
1165,15394.0,9,3,85,0,2183.54,0,3,Mid-Value
1166,14621.0,0,3,96,0,1765.76,0,3,Mid-Value
1167,14309.0,7,3,123,0,2319.6800000000007,0,3,Mid-Value
1168,17288.0,8,3,142,0,1419.7300000000012,0,3,Mid-Value
1169,15157.0,3,3,133,0,1869.500000000001,0,3,Mid-Value
1170,17744.0,3,3,137,0,2291.079999999999,0,3,Mid-Value
1171,16560.0,20,3,58,0,816.5099999999998,0,3,Mid-Value
1172,14777.0,3,3,3,0,-17.45,0,3,Mid-Value
1173,16271.0,2,3,134,0,1423.2899999999997,0,3,Mid-Value
1174,14334.0,16,3,163,0,2539.4600000000005,0,3,Mid-Value
1175,15197.0,8,3,36,0,656.4399999999998,0,3,Mid-Value
1176,14560.0,6,3,76,0,2174.1800000000007,0,3,Mid-Value
1177,12782.0,4,3,107,0,2273.3200000000015,0,3,Mid-Value
1178,16711.0,2,3,22,0,1651.0299999999995,0,3,Mid-Value
1179,12726.0,27,3,124,0,2609.1000000000004,0,3,Mid-Value
1180,17888.0,18,3,81,0,525.78,0,3,Mid-Value
1181,12691.0,27,3,32,0,1035.8,0,3,Mid-Value
1182,16885.0,14,3,101,0,471.50999999999965,0,3,Mid-Value
1183,12668.0,6,3,168,0,3743.180000000002,0,3,Mid-Value
1184,18245.0,6,3,177,0,2507.5599999999995,0,3,Mid-Value
1185,12944.0,35,3,30,0,604.51,0,3,Mid-Value
1186,14113.0,3,3,40,0,1377.92,0,3,Mid-Value
1187,13104.0,2,3,20,0,1098.48,0,3,Mid-Value
1188,17621.0,20,3,27,0,1336.1,0,3,Mid-Value
1189,17090.0,3,3,64,0,2041.850000000001,0,3,Mid-Value
1190,15527.0,18,3,166,0,2348.819999999999,0,3,Mid-Value
1191,18097.0,7,3,109,0,2692.85,0,3,Mid-Value
1192,12423.0,0,3,126,0,1849.1100000000001,0,3,Mid-Value
1193,15208.0,0,3,43,0,867.62,0,3,Mid-Value
1194,14737.0,3,3,17,0,1164.55,0,3,Mid-Value
1195,13029.0,30,3,10,0,1247.5,0,3,Mid-Value
1196,13953.0,6,3,20,0,3515.6800000000003,0,3,Mid-Value
1197,14533.0,24,3,65,0,1812.6200000000006,0,3,Mid-Value
1198,14944.0,29,3,172,0,5842.950000000003,0,3,Mid-Value
1199,13817.0,28,3,24,0,382.9799999999999,0,3,Mid-Value
1200,13165.0,45,3,42,0,1021.4799999999999,0,3,Mid-Value
1201,13313.0,21,3,78,0,1555.3199999999993,0,3,Mid-Value
1202,12483.0,16,3,81,0,2327.130000000001,0,3,Mid-Value
1203,14732.0,7,3,149,0,2686.3399999999997,0,3,Mid-Value
1204,14553.0,18,3,113,0,859.27,0,3,Mid-Value
1205,12578.0,20,3,120,0,2753.3599999999988,0,3,Mid-Value
1206,16600.0,3,3,62,0,813.5200000000001,0,3,Mid-Value
1207,16532.0,17,3,4,0,6748.8,0,3,Mid-Value
1208,17368.0,22,3,128,0,1349.5200000000011,0,3,Mid-Value
1209,16676.0,33,3,92,0,1558.7199999999998,0,3,Mid-Value
1210,14312.0,46,3,87,0,1611.5899999999995,0,3,Mid-Value
1211,15845.0,17,3,140,0,3650.8699999999994,0,3,Mid-Value
1212,16094.0,11,3,67,0,1041.83,0,3,Mid-Value
1213,18198.0,3,3,166,0,5083.060000000003,0,3,Mid-Value
1214,18179.0,8,3,90,0,1793.1700000000008,0,3,Mid-Value
1215,12480.0,27,3,154,0,3281.6300000000015,0,3,Mid-Value
1216,13183.0,7,3,94,0,3957.7800000000016,0,3,Mid-Value
1217,17095.0,21,3,77,0,1088.1999999999994,0,3,Mid-Value
1218,15611.0,9,3,45,0,1568.3900000000003,0,3,Mid-Value
1219,17114.0,5,3,135,0,747.2199999999997,0,3,Mid-Value
1220,17555.0,19,3,106,0,483.25999999999993,0,3,Mid-Value
1221,16833.0,0,3,47,0,1106.5299999999997,0,3,Mid-Value
1222,17800.0,36,3,104,0,1199.01,0,3,Mid-Value
1223,16748.0,17,3,69,0,1515.8999999999992,0,3,Mid-Value
1224,13565.0,18,3,38,0,240.22000000000006,0,3,Mid-Value
1225,14794.0,2,3,82,0,1272.11,0,3,Mid-Value
1226,12500.0,22,3,65,0,4206.2699999999995,0,3,Mid-Value
1227,16279.0,20,3,109,0,1496.6800000000005,0,3,Mid-Value
1228,12524.0,8,3,144,0,4485.719999999999,0,3,Mid-Value
1229,14321.0,10,3,123,0,1530.749999999999,0,3,Mid-Value
1230,13107.0,43,3,60,0,1524.0700000000004,0,3,Mid-Value
1231,16303.0,25,3,167,0,5305.829999999999,0,3,Mid-Value
1232,15370.0,40,3,95,0,2360.55,0,3,Mid-Value
1233,14295.0,39,3,7,0,154.7,0,3,Mid-Value
1234,14209.0,10,3,88,0,2067.1300000000006,0,3,Mid-Value
1235,13784.0,9,3,31,0,2462.7899999999995,0,3,Mid-Value
1236,12724.0,4,3,53,0,1031.4099999999999,0,3,Mid-Value
1237,13862.0,17,3,142,0,2187.3100000000013,0,3,Mid-Value
1238,16235.0,40,3,48,0,858.4099999999996,0,3,Mid-Value
1239,12523.0,1,3,110,0,1745.5700000000006,0,3,Mid-Value
1240,16359.0,6,3,70,0,1460.3699999999994,0,3,Mid-Value
1241,16554.0,2,3,74,0,641.5500000000001,0,3,Mid-Value
1242,14715.0,24,3,71,0,867.3800000000001,0,3,Mid-Value
1243,14167.0,38,3,52,0,574.8399999999999,0,3,Mid-Value
1244,16500.0,4,3,11,0,400.86,0,3,Mid-Value
1245,12951.0,8,3,65,0,1042.0700000000002,0,3,Mid-Value
1246,15835.0,43,3,50,0,954.0899999999996,0,3,Mid-Value
1247,13993.0,31,3,125,0,3409.6600000000003,0,3,Mid-Value
1248,13246.0,17,3,143,0,1922.1000000000008,0,3,Mid-Value
1249,15687.0,8,3,168,0,2981.499999999999,0,3,Mid-Value
1250,13782.0,12,3,115,0,911.9999999999992,0,3,Mid-Value
1251,13064.0,12,3,69,0,1119.4900000000005,0,3,Mid-Value
1252,13048.0,13,3,137,0,1805.9099999999994,0,3,Mid-Value
1253,13634.0,32,3,188,0,1575.1600000000003,0,3,Mid-Value
1254,12388.0,15,3,100,0,2780.6600000000003,0,3,Mid-Value
1255,15696.0,32,3,177,0,2644.46,0,3,Mid-Value
1256,12673.0,4,3,42,0,610.52,0,3,Mid-Value
1257,17988.0,11,3,39,0,191.17,0,3,Mid-Value
1258,12820.0,2,3,59,0,942.3399999999999,0,3,Mid-Value
1259,14657.0,17,3,127,0,838.2700000000001,0,3,Mid-Value
1260,14292.0,7,3,108,0,4819.329999999998,0,3,Mid-Value
1261,13883.0,0,3,155,0,2538.749999999999,0,3,Mid-Value
1262,17018.0,40,3,16,0,920.0999999999998,0,3,Mid-Value
1263,12356.0,22,3,59,0,2811.4300000000007,0,3,Mid-Value
1264,14428.0,6,3,148,0,1230.1400000000003,0,3,Mid-Value
1265,13310.0,8,3,77,0,1083.63,0,3,Mid-Value
1266,13502.0,16,3,18,0,292.0,0,3,Mid-Value
1267,14784.0,25,3,15,0,289.99,0,3,Mid-Value
1268,17418.0,41,3,30,0,463.4600000000001,0,3,Mid-Value
1269,16892.0,0,3,101,0,496.8399999999997,0,3,Mid-Value
1270,16912.0,22,3,105,0,2528.670000000001,0,3,Mid-Value
1271,12594.0,37,3,119,0,3320.2199999999984,0,3,Mid-Value
1272,12664.0,7,3,38,0,4863.879999999999,0,3,Mid-Value
1273,16618.0,30,3,97,0,2630.6400000000012,0,3,Mid-Value
1274,12970.0,6,3,151,0,452.23999999999995,0,3,Mid-Value
1275,17644.0,0,3,169,0,2768.9799999999996,0,3,Mid-Value
1276,16085.0,22,3,167,0,981.5099999999999,0,3,Mid-Value
1277,12727.0,10,3,141,0,3947.7000000000003,0,3,Mid-Value
1278,13068.0,9,3,2,0,344.0,0,3,Mid-Value
1279,15497.0,17,3,16,0,1259.7,0,3,Mid-Value
1280,18161.0,9,3,81,0,1612.7899999999997,0,3,Mid-Value
1281,16660.0,15,3,17,0,810.45,0,3,Mid-Value
1282,13396.0,21,3,47,0,1325.2899999999997,0,3,Mid-Value
1283,12935.0,1,3,130,0,2156.4499999999994,0,3,Mid-Value
1284,12421.0,15,3,46,0,806.2700000000002,0,3,Mid-Value
1285,15218.0,10,3,166,0,5756.890000000001,0,3,Mid-Value
1286,15110.0,23,3,40,0,970.2499999999999,0,3,Mid-Value
1287,15967.0,22,3,84,0,418.8299999999999,0,3,Mid-Value
1288,13815.0,21,3,177,0,4014.9099999999985,0,3,Mid-Value
1289,14389.0,8,3,62,0,999.7199999999998,0,3,Mid-Value
1290,14341.0,44,3,130,0,2166.3799999999983,0,3,Mid-Value
1291,13168.0,35,3,133,0,1310.14,0,3,Mid-Value
1292,17515.0,30,3,87,0,639.0199999999998,0,3,Mid-Value
1293,17082.0,32,3,81,0,2003.8500000000008,0,3,Mid-Value
1294,16043.0,37,3,39,0,773.9900000000004,0,3,Mid-Value
1295,14233.0,43,3,36,0,1447.5100000000007,0,3,Mid-Value
1296,17075.0,17,3,80,0,813.7700000000001,0,3,Mid-Value
1297,15227.0,36,3,58,0,1219.4,0,3,Mid-Value
1298,12997.0,21,3,67,0,1197.94,0,3,Mid-Value
1299,15215.0,44,3,43,0,615.99,0,3,Mid-Value
1300,14442.0,1,3,68,0,1544.6200000000001,0,3,Mid-Value
1301,16496.0,8,3,97,0,1562.2200000000003,0,3,Mid-Value
1302,16949.0,3,3,61,0,1161.2700000000002,0,3,Mid-Value
1303,12645.0,33,3,74,0,1755.3800000000006,0,3,Mid-Value
1304,14738.0,38,3,56,0,1289.9399999999998,0,3,Mid-Value
1305,17540.0,8,3,26,0,570.4,0,3,Mid-Value
1306,14239.0,42,3,116,0,2323.5000000000014,0,3,Mid-Value
1307,15864.0,21,3,24,0,1769.7800000000002,0,3,Mid-Value
1308,14662.0,28,3,168,0,771.1700000000003,0,3,Mid-Value
1309,13538.0,42,3,25,0,1280.85,0,3,Mid-Value
1310,15365.0,25,3,151,0,1330.4500000000005,0,3,Mid-Value
1311,17329.0,13,3,33,0,523.11,0,3,Mid-Value
1312,14805.0,14,3,47,0,554.65,0,3,Mid-Value
1313,14595.0,19,3,102,0,1740.6000000000001,0,3,Mid-Value
1314,12528.0,8,3,95,0,1922.2800000000009,0,3,Mid-Value
1315,17314.0,24,3,136,0,2514.76,0,3,Mid-Value
1316,17373.0,39,3,57,0,646.9200000000001,0,3,Mid-Value
1317,14467.0,17,3,90,0,598.7599999999999,0,3,Mid-Value
1318,16407.0,12,3,172,0,2126.9300000000017,0,3,Mid-Value
1319,12778.0,19,3,51,0,804.2300000000001,0,3,Mid-Value
1320,17147.0,22,3,85,0,1679.6400000000003,0,3,Mid-Value
1321,16612.0,32,3,66,0,1187.6599999999999,0,3,Mid-Value
1322,13939.0,22,3,46,0,556.7499999999999,0,3,Mid-Value
1323,13606.0,28,3,43,0,280.53999999999996,0,3,Mid-Value
1324,15203.0,25,3,142,0,1827.7999999999984,0,3,Mid-Value
1325,12775.0,16,3,67,0,1351.2400000000002,0,3,Mid-Value
1326,15981.0,24,3,97,0,3408.4799999999987,0,3,Mid-Value
1327,13110.0,30,3,146,0,1452.8700000000006,0,3,Mid-Value
1328,12676.0,24,3,45,0,1331.3900000000006,0,3,Mid-Value
1329,15971.0,17,3,35,0,4199.85,0,3,Mid-Value
1330,16156.0,8,3,139,0,3024.6200000000013,0,3,Mid-Value
1331,13728.0,36,3,63,0,1016.1399999999999,0,3,Mid-Value
1332,13894.0,21,3,30,0,535.9699999999999,0,3,Mid-Value
1333,13824.0,32,3,46,0,1698.9399999999998,0,3,Mid-Value
1334,15270.0,15,3,48,0,2298.2000000000003,0,3,Mid-Value
1335,14188.0,8,3,71,0,2018.91,0,3,Mid-Value
1336,12990.0,30,3,13,0,409.50000000000006,0,3,Mid-Value
1337,16992.0,10,3,95,0,1601.86,0,3,Mid-Value
1338,17071.0,8,3,148,0,2385.480000000001,0,3,Mid-Value
1339,13394.0,1,3,164,0,2312.7999999999997,0,3,Mid-Value
1340,17672.0,43,3,115,0,3106.6200000000003,0,3,Mid-Value
1341,12464.0,9,3,29,0,1212.0499999999997,0,3,Mid-Value
1342,14540.0,9,3,76,0,996.26,0,3,Mid-Value
1343,17929.0,10,3,6,0,834.5,0,3,Mid-Value
1344,13309.0,6,3,107,0,1456.7899999999993,0,3,Mid-Value
1345,14842.0,34,3,158,0,2456.7999999999997,0,3,Mid-Value
1346,15781.0,24,3,21,0,333.56,0,3,Mid-Value
1347,17302.0,14,3,81,0,1119.9299999999998,0,3,Mid-Value
1348,17162.0,28,3,105,0,1707.2099999999996,0,3,Mid-Value
1349,15407.0,33,3,153,0,1056.44,0,3,Mid-Value
1350,16332.0,27,3,154,0,1583.2000000000003,0,3,Mid-Value
1351,12576.0,35,3,89,0,1306.9799999999998,0,3,Mid-Value
1352,12599.0,28,3,62,0,1032.5800000000006,0,3,Mid-Value
1353,13590.0,10,3,89,0,1976.1199999999992,0,3,Mid-Value
1354,17537.0,29,3,75,0,897.6200000000003,0,3,Mid-Value
1355,12462.0,1,3,72,0,1124.0099999999998,0,3,Mid-Value
1356,17940.0,48,3,23,0,1983.5800000000004,0,3,Mid-Value
1357,15809.0,35,3,43,0,399.2099999999999,0,3,Mid-Value
1358,15796.0,0,3,135,0,2666.61,0,3,Mid-Value
